source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
12,Unknown-12,1,[0],['Unknown-0'],0.24160775542259216
12,Unknown-12,1,[1],['Unknown-1'],0.5180068016052246
12,Unknown-12,1,[2],['Unknown-2'],0.5294834971427917
12,Unknown-12,1,[3],['Unknown-3'],0.42455339431762695
12,Unknown-12,1,[4],['Unknown-4'],0.4855836033821106
12,Unknown-12,1,[5],['Unknown-5'],0.3521175980567932
12,Unknown-12,1,[6],['Unknown-6'],0.34919124841690063
12,Unknown-12,1,[7],['Unknown-7'],0.25897255539894104
12,Unknown-12,1,[8],['Unknown-8'],0.3805862069129944
12,Unknown-12,1,[9],['Unknown-9'],0.22728298604488373
12,Unknown-12,1,[10],['Unknown-10'],0.22044037282466888
12,Unknown-12,1,[11],['Unknown-11'],0.5213057994842529
12,Unknown-12,1,[13],['Unknown-13'],0.4822462201118469
12,Unknown-12,1,[14],['Unknown-14'],0.4974517226219177
12,Unknown-12,1,[15],['Unknown-15'],0.5143131613731384
12,Unknown-12,1,[16],['Unknown-16'],0.5252242088317871
12,Unknown-12,1,[17],['Unknown-17'],0.5753581523895264
12,Unknown-12,1,[18],['Unknown-18'],0.5592809915542603
12,Unknown-12,1,[19],['Unknown-19'],0.5140523910522461
12,Unknown-12,1,[20],['Unknown-20'],0.5024256706237793
12,Unknown-12,1,[21],['Unknown-21'],0.5113967657089233
12,Unknown-12,1,[22],['Unknown-22'],0.5269391536712646
12,Unknown-12,1,[23],['Unknown-23'],0.5032626390457153
12,Unknown-12,1,[24],['Unknown-24'],0.4914718568325043
12,Unknown-12,1,[25],['Unknown-25'],0.5191059112548828
12,Unknown-12,1,[26],['Unknown-26'],0.5365039110183716
12,Unknown-12,1,[27],['Unknown-27'],0.4183955788612366
12,Unknown-12,1,[28],['Unknown-28'],0.5288369655609131
12,Unknown-12,1,[29],['Unknown-29'],0.5233476161956787
12,Unknown-12,1,[30],['Unknown-30'],0.5238121747970581
12,Unknown-12,1,[31],['Unknown-31'],0.4385126233100891
12,Unknown-12,1,[32],['Unknown-32'],0.3604707717895508
12,Unknown-12,1,[33],['Unknown-33'],0.476837158203125
12,Unknown-12,1,[34],['Unknown-34'],0.5421236753463745
12,Unknown-12,1,[35],['Unknown-35'],0.38670092821121216
12,Unknown-12,1,[36],['Unknown-36'],0.5235735774040222
12,Unknown-12,1,[37],['Unknown-37'],0.522059977054596
12,Unknown-12,1,[38],['Unknown-38'],0.5155701637268066
12,Unknown-12,1,[39],['Unknown-39'],0.5110510587692261
12,Unknown-12,1,[40],['Unknown-40'],0.5114187002182007
12,Unknown-12,1,[41],['Unknown-41'],0.5033630132675171
12,Unknown-12,1,[42],['Unknown-42'],0.516351580619812
12,Unknown-12,1,[43],['Unknown-43'],0.5317727327346802
12,Unknown-12,1,[44],['Unknown-44'],0.5008169412612915
12,Unknown-12,1,[45],['Unknown-45'],0.3293866813182831
12,Unknown-12,1,[46],['Unknown-46'],0.5184116959571838
12,Unknown-12,1,[47],['Unknown-47'],0.516065239906311
12,Unknown-12,1,[48],['Unknown-48'],0.49843308329582214
12,Unknown-12,1,[49],['Unknown-49'],0.30456650257110596
12,Unknown-12,1,[50],['Unknown-50'],0.49848833680152893
12,Unknown-12,1,[51],['Unknown-51'],0.27715322375297546
12,Unknown-12,1,[52],['Unknown-52'],0.5196281671524048
12,Unknown-12,1,[53],['Unknown-53'],0.5335872173309326
12,Unknown-12,1,[54],['Unknown-54'],0.5275187492370605
12,Unknown-12,1,[55],['Unknown-55'],0.4384215474128723
12,Unknown-12,1,[56],['Unknown-56'],0.4728076457977295
12,Unknown-12,1,[57],['Unknown-57'],0.45169273018836975
12,Unknown-12,1,[58],['Unknown-58'],0.5552747845649719
12,Unknown-12,1,[59],['Unknown-59'],0.5201265811920166
12,Unknown-12,1,[60],['Unknown-60'],0.5128078460693359
12,Unknown-12,1,[61],['Unknown-61'],0.5157372951507568
