source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
all,Unknown-all,5,"[31, 19, 35, 30, 0]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-0']",0.1460520625114441
all,Unknown-all,5,"[31, 19, 35, 30, 1]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-1']",0.1592038869857788
all,Unknown-all,5,"[31, 19, 35, 30, 2]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-2']",0.15619122982025146
all,Unknown-all,5,"[31, 19, 35, 30, 3]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-3']",0.1546838879585266
all,Unknown-all,5,"[31, 19, 35, 30, 4]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-4']",0.15210439264774323
all,Unknown-all,5,"[31, 19, 35, 30, 5]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-5']",0.14850223064422607
all,Unknown-all,5,"[31, 19, 35, 30, 6]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-6']",0.148785799741745
all,Unknown-all,5,"[31, 19, 35, 30, 7]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-7']",0.15179219841957092
all,Unknown-all,5,"[31, 19, 35, 30, 8]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-8']",0.14741338789463043
all,Unknown-all,5,"[31, 19, 35, 30, 9]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-9']",0.15443731844425201
all,Unknown-all,5,"[31, 19, 35, 30, 10]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-10']",0.14602410793304443
all,Unknown-all,5,"[31, 19, 35, 30, 11]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-11']",0.16322407126426697
all,Unknown-all,5,"[31, 19, 35, 30, 12]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-12']",0.14722998440265656
all,Unknown-all,5,"[31, 19, 35, 30, 13]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-13']",0.1511569619178772
all,Unknown-all,5,"[31, 19, 35, 30, 14]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-14']",0.1630081832408905
all,Unknown-all,5,"[31, 19, 35, 30, 15]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-15']",0.1637164056301117
all,Unknown-all,5,"[31, 19, 35, 30, 16]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-16']",0.1618119478225708
all,Unknown-all,5,"[31, 19, 35, 30, 17]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-17']",0.17374008893966675
all,Unknown-all,5,"[31, 19, 35, 30, 18]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-18']",0.16531817615032196
all,Unknown-all,5,"[31, 19, 35, 30, 20]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-20']",0.17157520353794098
all,Unknown-all,5,"[31, 19, 35, 30, 21]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-21']",0.16360151767730713
all,Unknown-all,5,"[31, 19, 35, 30, 22]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-22']",0.1571241021156311
all,Unknown-all,5,"[31, 19, 35, 30, 23]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-23']",0.16709455847740173
all,Unknown-all,5,"[31, 19, 35, 30, 24]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-24']",0.15649884939193726
all,Unknown-all,5,"[31, 19, 35, 30, 25]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-25']",0.15894746780395508
all,Unknown-all,5,"[31, 19, 35, 30, 26]","['Unknown-31', 'Unknown-19', 'Unknown-35', 'Unknown-30', 'Unknown-26']",0.16538305580615997
