source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
12,Unknown-12,2,"[10, 0]","['Unknown-10', 'Unknown-0']",0.344556113705039
12,Unknown-12,2,"[10, 1]","['Unknown-10', 'Unknown-1']",0.3686443753540516
12,Unknown-12,2,"[10, 2]","['Unknown-10', 'Unknown-2']",0.37818936724215746
12,Unknown-12,2,"[10, 3]","['Unknown-10', 'Unknown-3']",0.36993557307869196
12,Unknown-12,2,"[10, 4]","['Unknown-10', 'Unknown-4']",0.38680002093315125
12,Unknown-12,2,"[10, 5]","['Unknown-10', 'Unknown-5']",0.38400525925680995
12,Unknown-12,2,"[10, 6]","['Unknown-10', 'Unknown-6']",0.3656643412541598
12,Unknown-12,2,"[10, 7]","['Unknown-10', 'Unknown-7']",0.3540717465803027
12,Unknown-12,2,"[10, 8]","['Unknown-10', 'Unknown-8']",0.36527513107284904
12,Unknown-12,2,"[10, 9]","['Unknown-10', 'Unknown-9']",0.3561618058010936
12,Unknown-12,2,"[10, 11]","['Unknown-10', 'Unknown-11']",0.3674007523804903
12,Unknown-12,2,"[10, 13]","['Unknown-10', 'Unknown-13']",0.3624964668415487
12,Unknown-12,2,"[10, 14]","['Unknown-10', 'Unknown-14']",0.3641918320208788
12,Unknown-12,2,"[10, 15]","['Unknown-10', 'Unknown-15']",0.367609279230237
12,Unknown-12,2,"[10, 16]","['Unknown-10', 'Unknown-16']",0.37460602819919586
12,Unknown-12,2,"[10, 17]","['Unknown-10', 'Unknown-17']",0.4113201145082712
12,Unknown-12,2,"[10, 18]","['Unknown-10', 'Unknown-18']",0.35336440801620483
12,Unknown-12,2,"[10, 19]","['Unknown-10', 'Unknown-19']",0.3681360792834312
12,Unknown-12,2,"[10, 20]","['Unknown-10', 'Unknown-20']",0.3610991891473532
12,Unknown-12,2,"[10, 21]","['Unknown-10', 'Unknown-21']",0.3579582925885916
12,Unknown-12,2,"[10, 22]","['Unknown-10', 'Unknown-22']",0.37596049532294273
12,Unknown-12,2,"[10, 23]","['Unknown-10', 'Unknown-23']",0.3775794324465096
12,Unknown-12,2,"[10, 24]","['Unknown-10', 'Unknown-24']",0.37202093191444874
12,Unknown-12,2,"[10, 25]","['Unknown-10', 'Unknown-25']",0.37422484904527664
12,Unknown-12,2,"[10, 26]","['Unknown-10', 'Unknown-26']",0.3821170814335346
12,Unknown-12,2,"[10, 27]","['Unknown-10', 'Unknown-27']",0.3580407667905092
12,Unknown-12,2,"[10, 28]","['Unknown-10', 'Unknown-28']",0.36198603361845016
12,Unknown-12,2,"[10, 29]","['Unknown-10', 'Unknown-29']",0.36641049571335316
12,Unknown-12,2,"[10, 30]","['Unknown-10', 'Unknown-30']",0.37242975179105997
12,Unknown-12,2,"[10, 31]","['Unknown-10', 'Unknown-31']",0.3635972701013088
12,Unknown-12,2,"[10, 32]","['Unknown-10', 'Unknown-32']",0.36295816116034985
12,Unknown-12,2,"[10, 33]","['Unknown-10', 'Unknown-33']",0.3630610220134258
12,Unknown-12,2,"[10, 34]","['Unknown-10', 'Unknown-34']",0.36935753969009966
12,Unknown-12,2,"[10, 35]","['Unknown-10', 'Unknown-35']",0.363775494042784
12,Unknown-12,2,"[10, 36]","['Unknown-10', 'Unknown-36']",0.37802700139582157
12,Unknown-12,2,"[10, 37]","['Unknown-10', 'Unknown-37']",0.38194216787815094
12,Unknown-12,2,"[10, 38]","['Unknown-10', 'Unknown-38']",0.366207642480731
12,Unknown-12,2,"[10, 39]","['Unknown-10', 'Unknown-39']",0.36876410245895386
12,Unknown-12,2,"[10, 40]","['Unknown-10', 'Unknown-40']",0.3721081018447876
12,Unknown-12,2,"[10, 41]","['Unknown-10', 'Unknown-41']",0.37314274860545993
12,Unknown-12,2,"[10, 42]","['Unknown-10', 'Unknown-42']",0.3654973139055073
12,Unknown-12,2,"[10, 43]","['Unknown-10', 'Unknown-43']",0.37947946414351463
12,Unknown-12,2,"[10, 44]","['Unknown-10', 'Unknown-44']",0.3705792296677828
12,Unknown-12,2,"[10, 45]","['Unknown-10', 'Unknown-45']",0.35462003760039806
12,Unknown-12,2,"[10, 46]","['Unknown-10', 'Unknown-46']",0.38043019035831094
12,Unknown-12,2,"[10, 47]","['Unknown-10', 'Unknown-47']",0.36104235984385014
12,Unknown-12,2,"[10, 48]","['Unknown-10', 'Unknown-48']",0.3757534120231867
12,Unknown-12,2,"[10, 49]","['Unknown-10', 'Unknown-49']",0.3546231425134465
12,Unknown-12,2,"[10, 50]","['Unknown-10', 'Unknown-50']",0.3681999072432518
12,Unknown-12,2,"[10, 51]","['Unknown-10', 'Unknown-51']",0.3724590018391609
12,Unknown-12,2,"[10, 52]","['Unknown-10', 'Unknown-52']",0.39225542917847633
12,Unknown-12,2,"[10, 53]","['Unknown-10', 'Unknown-53']",0.3664432354271412
12,Unknown-12,2,"[10, 54]","['Unknown-10', 'Unknown-54']",0.3905593976378441
12,Unknown-12,2,"[10, 55]","['Unknown-10', 'Unknown-55']",0.37382080871611834
12,Unknown-12,2,"[10, 56]","['Unknown-10', 'Unknown-56']",0.3531518243253231
12,Unknown-12,2,"[10, 57]","['Unknown-10', 'Unknown-57']",0.3533655477222055
12,Unknown-12,2,"[10, 58]","['Unknown-10', 'Unknown-58']",0.3695578780025244
12,Unknown-12,2,"[10, 59]","['Unknown-10', 'Unknown-59']",0.3659458551555872
12,Unknown-12,2,"[10, 60]","['Unknown-10', 'Unknown-60']",0.3648196440190077
12,Unknown-12,2,"[10, 61]","['Unknown-10', 'Unknown-61']",0.3732485589571297
