source_domain_idx,source_domain_name,k,tgt_domains,tgt_domain_names,distance
12,Unknown-12,5,"[10, 0, 57, 49, 1]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-1']",0.3323193369433284
12,Unknown-12,5,"[10, 0, 57, 49, 2]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-2']",0.3365490384021541
12,Unknown-12,5,"[10, 0, 57, 49, 3]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-3']",0.3342438330873847
12,Unknown-12,5,"[10, 0, 57, 49, 4]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-4']",0.3383575251791626
12,Unknown-12,5,"[10, 0, 57, 49, 5]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-5']",0.3357449946925044
12,Unknown-12,5,"[10, 0, 57, 49, 6]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-6']",0.33435496129095554
12,Unknown-12,5,"[10, 0, 57, 49, 7]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-7']",0.3273779444862157
12,Unknown-12,5,"[10, 0, 57, 49, 8]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-8']",0.33351045101881027
12,Unknown-12,5,"[10, 0, 57, 49, 9]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-9']",0.32514874543994665
12,Unknown-12,5,"[10, 0, 57, 49, 11]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-11']",0.3363959612324834
12,Unknown-12,5,"[10, 0, 57, 49, 13]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-13']",0.32956167962402105
12,Unknown-12,5,"[10, 0, 57, 49, 14]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-14']",0.3394533288665116
12,Unknown-12,5,"[10, 0, 57, 49, 15]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-15']",0.33698270842432976
12,Unknown-12,5,"[10, 0, 57, 49, 16]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-16']",0.33514006715267897
12,Unknown-12,5,"[10, 0, 57, 49, 17]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-17']",0.3472935762256384
12,Unknown-12,5,"[10, 0, 57, 49, 18]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-18']",0.3331132000312209
12,Unknown-12,5,"[10, 0, 57, 49, 19]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-19']",0.3372308071702719
12,Unknown-12,5,"[10, 0, 57, 49, 20]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-20']",0.3363980511203408
12,Unknown-12,5,"[10, 0, 57, 49, 21]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-21']",0.3381205042824149
12,Unknown-12,5,"[10, 0, 57, 49, 22]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-22']",0.33553873747587204
12,Unknown-12,5,"[10, 0, 57, 49, 23]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-23']",0.3381114164367318
12,Unknown-12,5,"[10, 0, 57, 49, 24]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-24']",0.33831149339675903
12,Unknown-12,5,"[10, 0, 57, 49, 25]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-25']",0.3400398837402463
12,Unknown-12,5,"[10, 0, 57, 49, 26]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-26']",0.3381646345369518
12,Unknown-12,5,"[10, 0, 57, 49, 27]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-27']",0.3371099904179573
12,Unknown-12,5,"[10, 0, 57, 49, 28]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-28']",0.33080162899568677
12,Unknown-12,5,"[10, 0, 57, 49, 29]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-29']",0.336949460208416
12,Unknown-12,5,"[10, 0, 57, 49, 30]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-30']",0.33644227869808674
12,Unknown-12,5,"[10, 0, 57, 49, 31]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-31']",0.331255184719339
12,Unknown-12,5,"[10, 0, 57, 49, 32]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-32']",0.3309509698301554
12,Unknown-12,5,"[10, 0, 57, 49, 33]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-33']",0.335678918287158
12,Unknown-12,5,"[10, 0, 57, 49, 34]","['Unknown-10', 'Unknown-0', 'Unknown-57', 'Unknown-49', 'Unknown-34']",0.340634323656559
